,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3543,250.352531048974,36.4923723579315,0.249560601030672,0.19050281,-3.62735649053959,-3.55366663713972,18.827652,18.754717,18.081495
3544,250.499893470609,36.4443973362206,0.116879299777014,1.0189189,-3.13531853804808,-2.04628130584162,20.381004,,
3545,250.401273614914,36.3976220600746,0.13930910623438,0.071025334,-3.18441403261172,-2.51337501118306,17.156416,17.333641,16.496275
3546,250.432777605257,36.396012742819,0.222854514751775,0.20006996,-3.18750497344823,-2.5038648880264,19.011032,19.33231,18.616869
3547,250.357562911154,36.4985434362222,0.0875840284786991,1.2736747,-3.72144023819378,0.670969782250868,20.130198,,
3548,250.485413895138,36.4996626572289,0.204884844528664,0.2262754,-3.36004834027883,-7.50997584017734,17.721245,17.503912,16.764482
3549,250.469912482877,36.4081321935778,0.252055747450083,0.94914556,-1.56344096156313,-4.64653286244977,19.975525,19.669922,18.651606
3550,250.362761645746,36.4163406276075,0.216925402299688,0.22702284,-3.9875833387494,-1.23256989821058,18.261969,18.037321,17.391403
3551,250.419029193504,36.5246000041448,0.150968223256047,0.024569456,-3.23614382014513,-2.16879861676749,15.372299,15.367422,15.341676
3552,250.372202175749,36.5108004345957,0.0743054351498185,0.0583808,-3.56309067469908,-2.85231543323179,16.75658,17.078344,16.15526
3553,250.500407857977,36.4455783992912,0.267519245873743,0.554605,-3.45980093073618,-1.33582806997345,20.13847,20.188862,19.292683
3554,250.42865684922,36.3955253511751,0.189159140715398,0.098766804,-2.93001581366588,-2.44230436544833,17.93834,18.19259,17.47997
3555,250.392904316241,36.3996724347503,0.0723518587541125,0.25632048,-3.13478079596194,-2.40698493997493,18.884445,,
3556,250.353634877401,36.42586442868,0.26028250210673,0.36016917,-3.41800915535583,-2.08751108129204,19.402786,19.53083,18.703514
3557,250.413519462542,36.5243789580013,0.1568782862528,0.48774654,-2.9583520908007,-2.76189882693086,19.95239,20.110653,19.447992
3558,250.423502506612,36.3952614139072,0.0697365279717703,0.18099575,-2.77566328008972,-2.22227081386475,18.883627,19.112364,18.526812
3559,250.465320262693,36.5145977026129,0.267991194031551,0.14548418,-3.24089442501222,-3.05710980244256,18.548265,18.587769,17.884851
3560,250.484326996925,36.5010257173824,0.109247467380797,0.026459761,-3.12757640630052,-2.63970253968589,15.545038,15.935266,14.940747
3561,250.459096170888,36.4025202719539,0.225916234630909,1.1396122,-1.47669745163217,-0.390654011489437,20.205769,,
3562,250.464259999542,36.4048511343601,0.176490475250076,1.0767063,-2.54087874381628,-4.08815068395631,20.44795,20.791668,20.253414
3563,250.498351183259,36.4393489145747,0.0895992459065855,0.2749688,-3.19797820370178,-2.9970186317866,19.345835,,
3564,250.341504974841,36.4573111861559,0.104354734061229,0.04103534,-3.2227551824976,-2.67455051309241,15.894383,16.265684,15.30361
3565,250.497485691842,36.4373741770051,0.224631138836168,0.5857701,-2.86759748673839,-1.91334666272578,20.135202,,
3566,250.478742112684,36.4139904531313,0.167251597617295,0.07173847,-3.08673044140507,-2.77659220898311,17.35153,17.504913,16.674803
3567,250.445202416145,36.3979283129428,0.213980391422628,0.16731878,-3.62980589551325,-2.29560451733001,18.672552,18.664942,17.951757
3568,250.499483989381,36.4778777659614,0.256623022064093,0.18979591,-3.93351033998871,-2.73189528094162,18.896477,18.88942,18.198324
3569,250.440139455538,36.3968365551624,0.294522921255012,0.86445314,-4.9131662888547,-5.27533073865726,20.458462,19.922525,20.092989
3570,250.345177498539,36.4403491544587,0.162772391135935,0.6117458,-2.57964468485632,-1.84720732627172,20.238955,20.47528,19.993654
3571,250.461887806376,36.4036526360918,0.170915339095361,0.22377916,-2.88349407416264,-2.39199204016586,18.918419,18.595928,17.841064
3572,250.356919678124,36.4217388556031,0.119780883983195,0.08249219,-3.45432811535893,-2.41013139461604,17.681776,17.876785,17.088377
3573,250.50228282187,36.4538809553603,0.230866440172602,0.40032363,-2.07727989277061,2.13378026106441,19.408514,19.193558,18.351109
3574,250.381451295203,36.4039331381301,0.132463787037616,0.10472434,-3.2231916267646,-2.58181430909316,17.777967,18.005867,17.233212
3575,250.352145486108,36.4924651943886,0.164300994344224,0.616146,-1.84772578469321,-1.65272295809766,20.021753,,
3576,250.398916712399,36.5221750042307,0.0775990591914156,0.013384762,-3.39626892039173,-2.73611481860885,14.013684,14.495621,13.362524
3577,250.478317513474,36.413550420733,0.259559640261481,0.396913,-3.34922249420171,-3.46251361923854,19.275826,,
3578,250.49933958151,36.4785069287509,0.115356448808457,0.048945256,-3.20853941557451,-2.30271389205296,16.850285,17.174078,16.273176
3579,250.495514281545,36.4332802677128,0.14501767754795,0.13158055,-2.86472894105787,-2.40438852800088,18.4695,18.498274,17.719437
3580,250.344477274452,36.4781044694542,0.264359622513314,0.50174534,-3.12894504450824,-2.6943575223198,19.867668,19.300901,19.014587
3581,250.342630531013,36.4481913832608,0.169111331744964,0.077753924,-3.17399009902738,-2.82559551285908,17.519348,17.664997,16.865063
3582,250.450919864984,36.3993642684276,0.234501243826178,0.31729603,-2.2740461883624,-2.61887920385497,19.505447,19.27485,18.569212
3583,250.49178609833,36.492732395285,0.0942694888956104,0.31611782,-4.57461402275156,-2.13180539431566,19.237753,19.019474,18.327534
3584,250.342835927477,36.4470994680983,0.0671568102689365,0.15934722,-3.34941853899518,-1.78063027961411,17.891287,17.898285,17.19466
3585,250.344695483144,36.4788764078597,0.064125010985448,0.07013237,-3.27273327507887,-2.46986794528949,17.327885,17.545843,17.000458
3586,250.419289585924,36.5249350151795,0.24827217358278,0.28017583,-2.68075926292462,-2.71904366661499,19.148952,,
3587,250.34431696255,36.4421312556238,0.184566656884533,0.17695606,-2.90172541654314,-2.0646217937122,18.750547,19.009142,18.31384
3588,250.450629496823,36.520790811836,0.0518258238005015,0.18518113,-3.27923233718514,-2.76401775954362,18.876028,18.932621,18.465399
3589,250.386535037002,36.5184254718151,0.129128585159596,0.1477843,-2.81625026011652,-2.26023010879833,18.598581,18.757803,18.15816
3590,250.349650062533,36.4310236630727,0.187928910587367,0.16172542,-2.86204162147318,-2.48670763000437,18.652985,18.984133,18.373028
