2.503,-2.268,0.531,-3.727
2.5,-2.203,0.679,-3.679
2.496,-2.18,0.729,-3.661
2.492,-2.171,0.743,-3.654
2.492,-2.148,0.803,-3.642
2.491,-2.28,0.478,-3.731
2.491,-2.599,-0.424,-3.942
2.49,-2.699,-0.827,-3.976
2.488,-2.648,-0.616,-3.961
2.486,-2.481,-0.076,-3.866
2.484,-2.3,0.418,-3.744
2.481,-2.192,0.678,-3.665
2.477,-2.157,0.759,-3.641
2.473,-2.147,0.78,-3.635
2.468,-2.14,0.792,-3.629
2.468,-2.115,0.864,-3.619
2.467,-2.206,0.63,-3.673
2.467,-2.517,-0.203,-3.885
2.465,-2.654,-0.67,-3.957
2.463,-2.599,-0.45,-3.937
2.461,-2.408,0.106,-3.814
2.458,-2.234,0.552,-3.691
2.454,-2.141,0.769,-3.623
2.45,-2.122,0.812,-3.611
2.445,-2.111,0.833,-3.604
2.439,-2.102,0.847,-3.597
2.439,-2.075,0.936,-3.588
2.438,-2.132,0.77,-3.613
2.437,-2.43,0.016,-3.823
2.436,-2.605,-0.513,-3.931
2.434,-2.52,-0.249,-3.881
2.431,-2.336,0.27,-3.759
2.428,-2.166,0.682,-3.636
2.424,-2.108,0.819,-3.596
2.419,-2.087,0.864,-3.582
2.414,-2.078,0.884,-3.577
2.408,-2.073,0.895,-3.574
2.407,-2.042,0.998,-3.562
2.407,-2.1,0.823,-3.586
2.406,-2.361,0.183,-3.772
2.404,-2.544,-0.342,-3.892
2.402,-2.443,-0.053,-3.826
2.399,-2.255,0.446,-3.696
2.395,-2.103,0.798,-3.584
2.39,-2.069,0.874,-3.563
2.384,-2.055,0.915,-3.557
2.378,-2.048,0.934,-3.553
2.37,-2.04,0.948,-3.547
2.37,-1.99,1.094,-3.521
2.369,-2.053,0.89,-3.547
2.368,-2.272,0.373,-3.702
2.366,-2.459,-0.136,-3.829
2.364,-2.361,0.139,-3.763
2.36,-2.178,0.595,-3.632
2.356,-2.063,0.855,-3.55
2.351,-2.032,0.931,-3.533
2.344,-2.021,0.969,-3.529
2.337,-2.008,0.995,-3.52
2.329,-1.999,1.011,-3.512
2.328,-1.936,1.194,-3.477
2.327,-2.017,0.949,-3.518
2.326,-2.181,0.56,-3.629
2.324,-2.368,0.078,-3.761
2.321,-2.277,0.317,-3.698
2.317,-2.096,0.745,-3.565
2.312,-2.017,0.919,-3.51
2.306,-1.998,0.986,-3.505
2.299,-1.977,1.035,-3.492
2.29,-1.969,1.059,-3.487
2.281,-1.961,1.075,-3.481
2.28,-1.851,1.365,-3.409
2.279,-1.979,1.012,-3.488
2.278,-2.091,0.725,-3.554
2.275,-2.281,0.266,-3.693
2.272,-2.176,0.524,-3.617
2.267,-2.019,0.879,-3.499
2.261,-1.976,0.98,-3.474
2.254,-1.954,1.052,-3.467
2.246,-1.94,1.099,-3.461
2.236,-1.93,1.123,-3.455
2.224,-1.922,1.139,-3.448
2.224,-1.772,1.527,-3.344
2.223,-1.934,1.084,-3.45
2.221,-1.996,0.893,-3.474
2.218,-2.184,0.461,-3.614
2.214,-2.085,0.69,-3.54
2.208,-1.966,0.95,-3.453
2.201,-1.933,1.046,-3.438
2.193,-1.911,1.123,-3.431
2.183,-1.894,1.174,-3.422
2.171,-1.871,1.221,-3.404
2.158,-1.855,1.253,-3.391
2.157,-1.574,1.9,-3.179
2.156,-1.884,1.17,-3.409
2.154,-1.933,0.98,-3.419
2.15,-2.067,0.681,-3.517
2.145,-1.973,0.886,-3.444
2.138,-1.898,1.039,-3.393
2.13,-1.881,1.123,-3.394
2.119,-1.855,1.213,-3.383
2.107,-1.821,1.31,-3.361
2.093,-1.798,1.367,-3.344
2.077,-1.779,1.407,-3.328
2.076,-1.397,2.257,-3.032
2.074,-1.816,1.3,-3.352
2.071,-1.853,1.084,-3.348
2.067,-1.933,0.911,-3.402
2.06,-1.875,1.03,-3.36
2.051,-1.835,1.132,-3.338
2.039,-1.814,1.229,-3.336
2.026,-1.774,1.37,-3.316
2.009,-1.733,1.486,-3.287
1.991,-1.691,1.58,-3.254
1.969,-1.66,1.647,-3.229
1.968,-1.132,2.782,-2.808
1.966,-1.718,1.501,-3.271
1.962,-1.773,1.198,-3.278
1.956,-1.803,1.101,-3.288
1.946,-1.768,1.166,-3.263
1.934,-1.756,1.246,-3.269
1.919,-1.733,1.379,-3.268
1.9,-1.676,1.575,-3.233
1.878,-1.602,1.761,-3.178
1.853,-1.556,1.865,-3.142
1.824,-1.507,1.963,-3.102
1.823,0.191,4.995,-1.654
1.82,-1.278,2.29,-2.899
1.813,-1.653,1.384,-3.174
1.803,-1.663,1.284,-3.162
1.788,-1.642,1.344,-3.151
1.768,-1.605,1.492,-3.139
1.743,-1.424,1.938,-3.006
1.714,-1.142,2.52,-2.779
1.679,-0.9,2.989,-2.578
1.64,-0.665,3.404,-2.377
1.596,-0.475,3.734,-2.213
1.594,2.4,8.542,0.324
1.587,-0.59,3.517,-2.309
1.573,-1.449,1.749,-3.0
1.551,-1.489,1.534,-3.007
1.521,-1.46,1.639,-2.993
1.481,-1.24,2.162,-2.829
1.433,-0.704,3.224,-2.39
1.375,0.268,4.91,-1.553
1.31,1.28,6.561,-0.662
1.238,2.39,8.266,0.336
1.159,3.476,9.874,1.319
1.159,11.598,21.466,8.928
1.158,3.015,9.141,0.9
1.157,-0.737,2.938,-2.393
1.155,-1.364,1.792,-2.909
1.153,-1.227,2.075,-2.806
1.15,-0.808,2.847,-2.469
1.145,0.104,4.365,-1.693
1.14,0.85,5.604,-1.044
1.134,1.017,5.979,-0.897
