,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4637,119.5950437757626,-60.36542966227241,2.768623244036987,0.17044637,-2.361415662615809,-7.418074742533399,18.77137,20.44216,17.454218
4638,120.41828641548084,-60.575834940891575,1.0153001752425677,1.1261215,6.062863268432264,5.835356839707762,20.717186,21.122559,19.64496
4639,120.57385021922315,-61.008447603574666,3.4064200479652245,0.13188979,-11.347990332681691,16.82161739462284,18.666374,18.622208,18.878199
4640,118.57161137306527,-60.774304192427586,2.3412781552395083,0.0669539,-4.420557072522398,10.351208876842064,17.464544,18.999645,16.262476
4641,118.64495266606727,-60.66233971690328,2.3628982097755356,0.16895774,-4.478736530812424,11.203132704357163,19.196312,20.962225,17.943804
4642,118.56843605081963,-60.78234732800338,1.1004362948014381,1.0178727,-11.093762232126123,1.6583219951802528,20.443556,21.315924,19.012445
4643,120.29986046511148,-60.50808843088231,1.326144474071391,0.36393628,-1.3190071072638876,6.206225338229309,19.962479,20.919172,18.990934
4644,118.80445151626301,-60.54001945799294,1.1563747531973236,1.2413404,-3.329171002321639,4.404867786721547,20.807432,21.295822,19.925558
4645,120.10314935479776,-61.30152159021282,2.489267293523683,0.03940373,-4.780574567006141,11.091795016025655,16.565193,17.597445,15.562236
4646,120.60360578526193,-60.79869755957135,1.309563656631284,0.10547836,-5.634328318588917,16.261825342548324,18.268288,19.373163,17.225605
4647,119.13138613141666,-61.31919786586015,1.2398405979283806,0.36700177,2.3493727481163984,8.36660634564222,20.020979,20.992073,18.860195
4648,120.13981667019837,-61.290848107368504,2.4127262771766,0.043618124,-14.779122792450142,41.22067882867148,16.753916,18.027565,15.64543
4649,120.5016819632077,-61.09879022788762,1.1830345393652848,0.79191244,-1.7593640431440647,5.297239840035784,20.743246,21.407578,19.581472
4650,120.55866971148228,-60.70651610952327,4.834470461158994,0.013739075,-21.824017290195826,19.49423683637213,14.122404,14.879309,13.276596
4651,118.61754938167456,-61.048359516475095,1.0554854307257673,0.7032071,-1.1840126909003061,7.387411657731636,20.721113,21.42244,19.78435
4652,120.53236427203714,-61.06771829637742,2.6759212680761566,0.06424211,-10.958775214769108,11.537388752737934,17.414703,18.714155,16.287212
4653,120.60951965767946,-60.924290992610395,2.7282844868407783,0.37556764,-5.7051458795882475,10.752759152297655,20.017384,21.005138,18.698565
4654,119.36043313067479,-61.35793746513908,1.099718778600593,0.031640403,1.3541586233335066,5.219070984583137,15.739768,16.254772,15.059951
4655,118.59489877200167,-61.01664532481187,1.0358690618252986,0.012051363,-6.9235527204028235,3.490502760644183,14.033131,14.398015,13.489935
4656,119.71758352843982,-60.36853569344002,1.1506593803890353,0.477019,-2.589147465425624,4.652491543443656,20.38774,21.128618,19.292189
4657,120.4790985863732,-60.61989664936868,1.240829871301435,0.5130092,-4.714331546234651,8.154579212587734,20.389019,21.182596,19.407448
4658,119.4843049097729,-60.36642621046307,1.6234003011472573,0.13800618,12.396461276467864,-0.6336077863077034,18.777191,20.20825,17.618263
4659,120.61435747918514,-60.84155146281251,2.604608098993217,0.27649045,-5.218039075539805,10.544868822453735,19.703203,21.244368,18.422266
4660,120.25782817061165,-61.24954817419179,2.2273778884714894,0.7007739,-8.348426543000858,9.847192372557735,20.547043,21.505577,19.366392
4661,118.87557725984637,-60.50218748232304,2.0861187379929813,0.18144083,-8.40485976057406,8.789827904743857,19.195402,20.766863,17.947926
4662,119.40910551044499,-61.36299983072773,2.8231963808243337,1.0655841,-7.727784097656538,-16.56129447856319,20.876429,21.209269,19.69399
4663,118.66489199533368,-61.101228202234594,1.0915373263719732,0.49759015,9.083115305113358,0.5724057873170587,20.409134,21.598114,19.130907
4664,119.11882859772929,-61.317464686173565,1.0797828638270666,0.17083842,-19.994937285052433,22.702591824315594,18.769617,19.862597,17.750292
4665,119.44247422314005,-61.365681438995,2.715531580748759,0.48384097,-5.223068208903428,12.058857042411237,20.371853,21.3831,19.10449
4666,120.1584779406312,-60.44994354870349,2.0539949630692944,0.26513484,-5.527749305779647,12.07389045871557,19.629572,21.024282,18.313883
4667,120.59211848895129,-60.98146790235608,2.450945376689763,0.19606404,-5.144378407780092,10.432293711463648,19.00723,20.482775,17.756338
4668,120.05894749887545,-61.314995306836046,3.8538278056033715,0.34650388,-9.824300614521006,25.243458735042832,20.007586,21.536592,18.593466
4669,119.97018688522962,-61.33458788321325,2.052412597079397,0.10737824,15.00232225251235,1.640236107790142,18.373861,19.838041,17.21879
4670,120.50961652341462,-60.64599222160494,1.057005903402174,0.025059683,-8.507192018992239,-6.868672747628975,15.484943,16.110582,14.737558
4671,120.04924103571267,-60.41810252418231,2.425574339210161,0.06527913,-5.107353850879955,10.786816964889915,17.37992,18.695972,16.268034
4672,120.37403418145193,-61.194066933011094,1.0667256588474134,0.114981115,-7.095494811034539,15.90374915212179,18.492813,19.612122,17.448952
4673,120.02175572909611,-60.41148640217964,1.2778141002524346,0.45231813,-3.803123396490535,0.63359914456473,20.257301,21.139305,19.14245
4674,120.09165549084261,-60.42917851072431,4.3151568626440815,0.016082093,39.51723744631819,24.452209127226737,11.820105,12.190737,11.27445
4675,119.68170522650026,-61.368595931916964,1.0332750132872308,0.13773456,-3.4783595564193606,21.476030975663434,18.859665,20.212769,17.762798
4676,120.46239024056618,-61.135726539581036,1.4949748779558327,0.01225866,-1.5417536212647214,6.4884237630828565,14.055198,14.436066,13.506537
4677,119.21324125400356,-61.33821394994751,2.2425219275959702,0.11191991,-4.656840919293044,10.86938470849286,18.094742,19.632874,16.906435
4678,120.1041189493082,-61.30361986554384,1.517900994339535,0.3989897,-14.420296975989743,12.627269577836293,20.230185,21.236927,19.06268
4679,118.91941526470633,-61.25562706475621,2.4077956613926146,0.035744995,-3.6099319930969003,10.578878803461759,14.967156,15.618912,14.141608
4680,120.46409094090352,-60.604993108435956,2.1691308011107098,0.30207145,-6.160620177489599,9.904678536248246,19.873188,21.121563,18.55217
4681,119.9932083265906,-60.40470991234671,2.453973621157195,0.02765568,-5.012749872062843,11.61862319366585,15.541375,16.418081,14.601434
4682,120.46886837123243,-60.608786700726085,2.408452099131945,0.010095818,-5.552684509201023,11.378035034297266,11.923455,12.194486,11.487827
4683,120.53929604145134,-61.06437248886135,1.9230839815194338,0.30290356,-4.92522987639305,11.940620827843006,19.75407,21.134232,18.476036
4684,118.91064586033313,-61.252400364794305,1.0236300115954517,0.03296258,1.0640710200369612,-9.181793519612668,16.205017,16.770517,15.487199
4685,120.09310654527658,-61.307087585522865,1.0436905702802082,0.53946435,-2.2427910642935722,11.789002541764974,20.425646,21.419252,19.424646
4686,120.61578843349083,-60.9152767640581,1.0106718989888512,0.491066,-4.312387824891754,1.3011871157504722,20.442978,21.021269,19.482094
4687,118.60346688269568,-61.036114604935634,1.9084930934713498,0.2190132,-9.492444898644202,30.614545773597424,19.474844,20.77467,18.25884
4688,120.17989916449264,-61.281169382807654,1.3340410788759827,0.6698061,0.7141707413822584,1.3615878323581239,20.65358,21.083076,20.03203
4689,118.54694654498854,-60.847159115829164,1.315040333482744,0.05641269,-7.538414985597632,10.745287472197251,17.178637,18.08921,16.268707
4690,118.78580989618915,-60.54607228264782,3.8104203385849615,0.24586208,-17.439887643339027,31.82057926031784,19.29481,19.950033,17.91942
4691,118.75987845436856,-61.17709589559428,2.691959542896232,0.10943495,-4.2309413855375935,10.732731293937992,17.213226,18.516054,16.032198
4692,119.38779472373702,-61.363384974479516,3.0547923315636725,1.0699695,-9.393347548928576,1.6325121085552035,20.858757,20.615513,19.444237
4693,120.45272433182816,-60.593965370991576,1.3275263868637275,0.500268,-4.053964798952528,5.019764206365579,20.378222,21.019178,19.617136
4694,119.12448637619093,-60.414412205935804,1.1918259845477073,0.16898322,-6.093320820275364,12.972205661915073,19.054905,20.177965,18.026413
4695,118.56459874982062,-60.96882280053393,2.4260051627088743,0.011987046,-4.5314579775171495,11.26389093533564,13.987473,14.518401,13.294549
4696,120.00213924684762,-61.330031141149256,2.4104501068806843,0.033631675,-4.662473011689065,10.00009422446176,12.897205,13.3405485,12.277484
4697,118.63143757865282,-60.668072903254114,2.380188927946255,0.17344223,-5.159249331751828,11.645835199211543,19.13376,21.04481,17.872274
4698,118.56187728109525,-60.77916991413777,1.1340830634697674,0.16246891,2.142342568394484,-10.4168719597223,18.839691,20.032583,17.757786
4699,120.260526287666,-61.25204429111504,1.7773929663493884,0.73983073,2.845060185212219,4.138218106885898,20.146963,21.049162,18.829985
4700,120.3029737916599,-61.233505477426064,1.801274211169876,0.016666606,-2.522194359294571,2.301948929418592,14.223356,14.677279,13.600704
4701,119.95998880686008,-60.396208899360815,1.0277557147960585,0.5184948,-1.6368724262515246,4.6997245751890855,20.436453,21.569206,19.267155
4702,119.48208682358477,-61.37043901729157,1.0790371057962456,0.48918736,-7.376692939383925,10.296790286573756,20.206665,21.314352,19.013239
4703,118.79095396009042,-60.541508249802746,2.4074781010227118,0.062041625,-4.080805820672734,11.025420700031725,17.410997,18.693924,16.30456
4704,119.17208357098542,-61.332602987257516,1.0230077054897329,0.4191522,-2.0381387613906083,7.890161386757979,20.015865,21.130903,18.865187
4705,120.58093095391337,-60.728385747470945,1.8442863671740461,1.0004975,-0.4531930319317481,4.937054180413101,20.723467,21.149075,20.126392
