ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
68.62634032,10.0161206,19.67337682,0.065493725,115.2920802,-67.86855874,7.57403,7.8842754,7.0871553
64.13999162,21.90729683,19.67561628,0.018558407,104.7359403,-38.33915955,8.929961,9.330955,8.362071
65.62827081,7.394520356,19.71553608,0.9098759,192.6705111,-282.8594664,20.532732,21.563358,18.94866
73.09841989,18.99675086,19.71679404,0.016131667,79.16550245,-35.23325179,9.937407,10.501567,9.230383
66.95734482,26.50041451,19.72783877,0.030516084,437.8652321,-143.2352696,15.012195,16.667038,13.776318
76.06568708,18.18393819,19.73056008,1.8361751,56.65250896,-94.3117173,20.916521,21.31894,19.423584
74.8787102,16.66718644,19.74908335,0.39487237,-77.26031962,-2.7556488,9.362037,9.589708,8.437895
62.02090898,23.36088446,19.75129214,0.09988898,-64.34034314,-23.08535393,16.746733,18.993523,15.368944
66.996178,18.50010052,19.76046789,0.16774856,108.5951618,-40.88521472,9.7873955,10.3645735,9.064594
70.61133375,7.784404051,19.76491346,0.06303279,79.05728907,-0.020556434,15.524484,17.611452,14.173355
66.51910967,21.63301888,19.78849657,0.019597769,135.6322825,-9.37202486,12.076958,13.25558,10.995263
65.15719971,8.879871853,19.79858516,0.16953935,-87.68650406,-78.03563402,12.917317,,
71.98251558,25.5795187,19.79891798,0.017845009,81.8529071,-53.85014081,13.494483,15.018496,12.292937
61.78437245,14.99828222,19.80526259,0.17110908,59.57838578,-148.8458681,14.132502,15.834969,12.853578
63.7097705,24.3768413,19.81961489,0.044736315,105.7511178,-44.69780705,15.712513,17.614922,14.4149
59.2356488,10.98105033,19.83599553,0.20397818,188.4634919,-171.0019523,18.661587,19.27313,17.970001
72.4027943,17.03294024,19.83823932,0.026924515,81.63231901,-30.37517879,14.760649,16.536198,13.489342
73.94031731,10.94217945,19.84038406,2.1966844,1.397849798,0.900414343,20.489859,20.995525,19.12919
75.40726881,12.41631503,19.87338701,0.029834598,71.988395,-15.74581564,10.891261,11.832801,9.930564
67.03374475,7.945772657,19.89125759,0.02173974,98.93009134,1.112558817,13.74676,15.253352,12.552079
67.57532737,19.84041406,19.89243021,0.099125735,86.118723,-26.10612051,6.9827037,7.2176447,6.5792513
75.886477,18.14772304,19.89457364,0.054689456,68.23704194,-35.73424817,15.776084,17.796186,14.442267
72.7026499,16.21033423,19.91869849,0.027459217,83.07237683,-26.2477936,7.168073,7.4106383,6.7631364
68.96612144,12.25550421,19.93168903,0.1287544,91.50547443,-13.11297796,17.494774,20.028189,16.048225
62.77605962,18.92896363,19.93842985,0.0359908,109.6577438,-28.47227938,14.192208,15.880015,12.944993
75.04874454,19.27370028,19.94595329,0.022945328,-19.16121224,-151.8126268,11.383747,12.312039,10.399327
75.04867248,19.27333222,19.94957108,0.1162536,-18.04364846,-159.5233458,15.121434,,
69.28547329,14.78527576,19.95417598,0.027381927,-229.0244017,-14.95996567,14.493251,15.94356,13.317756
66.09326953,17.07883604,19.95899563,0.026463037,99.88705024,-26.67848381,6.855921,7.0739436,6.4828286
65.84351592,21.37892943,19.96696147,0.017699141,99.4602335,-37.91650678,8.648896,9.018295,8.109221
65.32065451,23.19772664,19.96974592,0.03354526,103.633249,-45.67931585,15.223174,17.033688,13.944133
77.06455977,15.37721857,19.98385106,0.04032147,70.11461598,-23.64802081,15.231153,17.10051,13.938131
62.37094995,17.13167749,19.98560446,0.047942497,111.0746884,-22.29227571,15.356008,15.319015,15.463328
69.0223877,15.68389752,19.99305407,0.017727327,95.39931454,-24.02181099,9.142798,9.573993,8.545767
66.67325274,7.180489536,19.99909102,0.030609315,-56.78861506,-157.0565478,15.118722,16.804314,13.875192
67.8020154,17.16132298,20.00853255,0.06850339,64.47501925,-87.96278106,15.977622,18.267048,14.608673
66.03825966,9.082712362,20.03149567,0.02742043,-34.92608761,-40.36317934,14.527725,16.058058,13.329929
70.04626128,23.42043894,20.04024062,0.10499906,90.27292882,-45.83129602,17.08553,19.546164,15.66934
66.37890921,26.29178898,20.05492137,0.015309255,39.78441889,-95.73460884,10.588343,11.298619,9.774718
69.72843914,19.18206487,20.06456496,0.02156436,92.78665866,-34.55281295,12.897306,14.248275,11.747141
70.55226837,14.14750101,20.0932193,0.032163203,88.04415314,-21.27923759,15.006906,16.792934,13.737035
72.36834652,19.27721718,20.10926845,0.032018635,82.78012364,-37.16257922,15.065078,16.891336,13.787189
71.51173181,19.46816921,20.11374517,0.081322856,85.17332723,-35.72297376,16.80169,19.150118,15.410428
71.92886716,9.035820319,20.1241885,1.0776504,57.3365186,-73.38384596,20.589415,21.27163,19.078047
66.0389504,25.68246886,20.13165115,0.070192225,10.91528478,-223.7893869,16.719837,18.940516,15.357124
67.64159472,14.74797675,20.13258748,0.36596155,97.18962516,-16.36292548,13.6755705,14.962966,12.2476225
67.00372586,21.61971567,20.15881676,0.05548979,97.09780452,-42.14035232,5.6573215,5.7874646,5.4138436
72.00406947,17.05585818,20.16440797,0.08791098,75.03474738,-33.31526723,10.526142,11.32473,9.446185
67.33120356,17.60559865,20.17387734,0.06952541,81.0029132,-89.5414692,15.966055,18.276152,14.578186
77.82264474,18.18195759,20.18853527,0.02895297,3.523621619,-61.26703424,14.542849,16.262362,13.28393
67.01606842,24.40196852,20.19454835,0.6974405,90.79214245,-40.05687563,16.068594,17.741611,14.2838335
68.6779521,10.97590909,20.21470226,0.019647844,5.949219473,-84.37864231,13.627426,14.999233,12.474099
73.17320091,19.23467272,20.22003011,0.0245235,58.83816944,-11.66902708,14.353644,15.943939,13.128
67.40147853,26.57294567,20.240852,0.030556511,97.86022473,-55.01587786,14.592121,16.326202,13.337201
69.01782418,18.88842325,20.24557915,0.12465575,84.2375453,-22.03673837,12.484824,13.811118,11.337468
63.92734123,20.81964122,20.27084979,0.04364708,109.4495876,-35.28663609,7.650983,7.9986305,7.1315513
67.87268564,13.90339906,20.27674709,0.16559716,86.60728744,-6.108541035,7.643193,7.9071946,7.2098546
65.43537024,20.40275469,20.28268806,0.11537205,104.0824739,-33.55629455,17.242485,19.742113,15.816235
64.36774234,14.90098331,20.2829563,0.015809147,105.8404751,-17.35369269,13.256185,14.676823,12.08292
65.47176263,24.24028543,20.28463296,0.063989155,105.149569,-47.11490761,13.641221,15.342801,12.387815
65.95084404,18.47018928,20.29030439,0.09466011,42.05354004,-0.946605017,16.783115,18.986422,15.4325285
72.30452288,24.80260492,20.29164738,0.033244506,84.61280352,-53.07046503,9.234275,9.807196,8.512114
71.81617552,13.55665482,20.29538073,0.047843296,88.41038602,-17.74925417,16.124704,17.986345,14.596359
68.95257562,13.28796611,20.29581116,0.018649504,94.57335248,-18.53871983,13.615199,15.14163,12.412093
74.6593711,16.22226504,20.2995817,0.053297468,78.30722611,-29.0561425,15.291421,17.306074,13.971529
68.5543832,15.18189231,20.30216287,0.03430648,33.23461021,-123.5773589,15.278489,16.895401,14.056798
68.42662835,19.01328377,20.30263424,0.264669,102.0697464,-31.88431589,18.51686,19.44101,16.561226
76.51872844,12.82317785,20.30517192,0.07678447,138.8772518,137.0311327,16.715168,19.079496,15.328856
71.02831552,19.03534394,20.30727076,0.043550108,89.04999368,-34.30451971,15.546968,17.460142,14.2435
65.73422491,17.54239076,20.30919733,0.22764926,106.2119481,-27.69234442,3.516044,4.063456,2.8761232
71.81605641,13.55726625,20.31316224,0.048997357,85.82616822,-17.44256345,16.152334,17.9045,14.723244
67.79637749,16.39576252,20.31650314,0.01986722,98.79967538,-24.7084336,13.791429,15.336586,12.5815735
71.54064277,18.95760271,20.31751444,0.1354039,86.24019357,-37.73674519,17.659634,20.196259,16.194567
72.50336214,16.41194042,20.32250405,0.022058612,84.04476904,-27.01235376,10.180463,10.80926,9.424363
70.25766303,10.9943969,20.32648373,0.035580423,91.3752082,-10.77774524,13.846414,13.719599,14.110901
65.39669553,14.69515387,20.32669283,0.029045576,106.4965726,-19.73171838,14.278773,15.911585,13.048917
67.8030686,12.47726617,20.34943187,0.036521833,96.20909429,-12.59308178,15.380332,17.258354,14.089534
71.38816993,15.05062283,20.34993783,0.17036079,84.68394037,-23.75385483,18.10621,20.739424,16.605799
66.89982827,15.58827897,20.35061919,0.31107396,101.8939294,-33.36764773,15.44782,,
66.94644177,14.41766458,20.35256529,0.01585619,100.5501411,-19.20040671,9.218413,9.68125,8.592327
67.37459465,11.22477007,20.35777033,0.03488258,34.73540136,57.90871567,15.154878,16.916075,13.893519
69.24266407,23.277158,20.36877816,0.110327736,91.38654179,-44.81358802,17.21223,19.72942,15.795461
63.60737116,14.624971,20.37607494,0.02300196,107.8464268,-13.75142493,8.303924,8.64711,7.783644
65.25317818,24.51860701,20.38889189,0.022714717,106.5867373,-48.88078499,13.559337,15.057647,12.365273
66.85605548,14.26057856,20.42227991,0.19219771,102.458362,-19.95602079,10.026131,10.622871,9.292111
66.11822759,15.88417683,20.42717391,0.25154158,97.9368939,-27.92467073,13.778803,15.238744,12.464239
66.42256789,11.5033677,20.43045793,0.018428527,-36.19102154,40.24423136,11.043975,11.8232155,10.180888
67.37975465,11.22227596,20.43830805,0.0324699,37.74270869,58.89291491,11.614374,12.522297,10.667726
66.18386282,10.77199737,20.4714465,0.02506536,102.9242413,-10.28140006,12.969965,14.292349,11.833529
70.62667614,20.45300679,20.47605083,0.021684114,89.80926126,-37.83108453,12.145561,13.524179,10.978902
74.79948134,17.38176547,20.47996531,0.051611368,108.5868244,-131.224756,15.809681,17.718748,14.51135
63.12892745,13.32712229,20.48488679,0.1710401,66.91248125,-106.2259359,18.347923,,
64.55790494,25.66075719,20.48516006,0.43439204,112.1733173,-45.27961724,16.89423,19.336622,15.203432
73.99613798,21.66666018,20.4860104,0.23956712,77.85024814,-44.83521453,18.740353,21.138594,17.161634
65.31859939,11.42604579,20.49198335,0.24938856,115.20872,-3.643609636,13.262825,14.775173,12.054671
66.12800628,18.98678698,20.4986648,0.31956834,111.0191391,-43.00262898,14.982163,16.828726,13.622684
70.15459933,16.63563465,20.49972568,0.05859141,89.53247426,-26.18601962,16.12131,18.25663,14.765581
71.62700948,15.47193179,20.50060146,0.0819142,87.32567614,-25.35272723,8.138844,8.464413,7.643832
72.64131132,15.08334362,20.50299348,0.17893784,84.96745471,-21.36192888,7.5717564,7.924185,7.0369196
70.85359729,24.29644102,20.51635582,0.020655721,91.65573753,-52.25943493,12.903985,14.275105,11.74609
67.6913467,22.14542402,20.52179295,0.028830076,-28.16558767,-181.5764877,11.30774,12.181144,10.385566
68.96717356,19.79569415,20.52526924,0.20028292,95.41082904,-38.7625762,13.837223,15.503591,12.547813
65.44163946,20.39555003,20.5401632,0.1561106,104.8114159,-33.41532848,17.93693,20.77402,16.459877
71.18277401,18.40807921,20.54437368,0.111013204,91.04631264,-32.97210157,13.635109,15.345455,12.358512
72.14622782,18.7289028,20.55158778,0.030124094,87.27695408,-34.78622284,14.713162,16.512224,13.438849
60.93859037,9.502090093,20.56193035,0.01436942,-62.5138017,-55.54855844,10.689714,11.377424,9.891095
65.38237015,21.03971713,20.56339391,0.024978096,104.8491562,-35.96321884,6.688817,6.897654,6.324358
67.44735529,25.48831264,20.5674344,0.22285296,98.63535483,-52.69349832,18.257837,21.126795,16.745405
71.72078453,12.8837715,20.57421419,0.018848885,88.8802828,-18.53936329,13.807008,15.390692,12.589886
72.24869984,15.60473605,20.57600507,0.17161152,90.57549495,-23.74245513,14.185166,15.978914,12.871445
76.90608614,17.85803397,20.58486312,0.015974976,-71.87212429,27.17587641,11.655267,12.55589,10.720537
64.0569118,16.79658885,20.59014784,0.2016998,109.6140416,-21.7379541,15.543332,17.597313,14.129035
65.23411332,14.8594961,20.6006214,0.039784938,110.0820107,-21.12795778,15.127425,16.988789,13.84161
68.18963645,12.06660655,20.60316049,0.020846251,97.52678488,-14.33733952,13.739463,15.282896,12.533152
74.49115622,14.45189799,20.61019443,0.0270991,78.78936511,-24.47312984,14.371617,16.05637,13.122932
68.4086508,16.76238624,20.61556114,0.017517813,97.99880518,-25.49159864,9.15698,9.601489,8.548466
70.37757805,23.39908965,20.62087061,0.022622965,167.384838,-164.6905144,11.344221,12.2183075,10.425142
72.38425479,15.88862962,20.62442127,0.019703357,86.74182616,-25.51638294,7.5957522,7.8762264,7.1483245
75.08112916,12.12608899,20.62565606,0.16071956,98.58248752,-17.23436201,17.852879,20.676159,16.38244
69.77608806,7.870986341,20.63072383,0.091687545,94.83053443,-0.16158987,5.3237796,5.4469066,5.107708
70.7126445,19.48700692,20.63340581,0.020250011,88.95921874,-36.26593788,13.710716,15.220237,12.512881
60.14563488,21.62945083,20.63577667,0.04098739,-47.80552457,-38.6862114,15.378264,17.19686,14.102358
71.92492039,12.23395365,20.63858869,0.016755624,27.74058142,-38.67694156,10.033248,10.591557,9.323964
68.49438499,15.1635272,20.64126832,0.6075161,108.0367253,-33.11013701,8.2856655,8.699686,7.6744475
70.08255122,18.38863291,20.64237311,0.022257969,489.7354104,-226.0186231,13.784972,15.057306,12.6671295
65.05889052,18.70196762,20.64482363,0.10241049,105.0972012,-31.76627042,17.380816,20.050636,15.944783
62.39484206,14.56062968,20.64764215,0.031990204,97.60866145,127.411414,14.951129,16.418455,13.769908
69.46703714,24.44068999,20.66584522,0.024803307,-6.10970147,-227.7434766,11.231847,12.116099,10.311094
60.29641649,12.09837001,20.67089767,0.021269387,89.38949633,0.449270214,11.32913,12.204941,10.404113
66.20070597,15.8746492,20.67833276,0.30507854,100.3445207,-12.26918826,11.324224,11.849495,9.926568
65.39545705,14.40970389,20.67979693,0.027044397,104.1997844,-19.14858174,6.4990244,6.697193,6.1483593
63.62480502,18.72988135,20.6803766,0.062000703,110.1012799,-30.56805787,13.204377,14.7577095,11.995655
69.67868193,25.68109346,20.68473858,0.028515205,80.40436696,-114.5940275,12.60058,13.894608,11.470839
60.29798321,12.09826682,20.68611817,0.023979072,89.16092788,-1.185485368,11.746285,12.716182,10.767151
63.12859112,13.32701502,20.69582398,0.16575062,69.76365614,-111.2780475,17.995031,18.024858,17.12789
72.67915132,19.30403954,20.70328974,0.045141537,84.91459941,-40.17797419,15.452219,17.366169,14.137406
65.75678797,15.22812123,20.70652794,0.036348913,107.4336643,-19.46689283,15.144566,16.95227,13.869616
67.1646861,16.969906,20.70749338,0.033891197,102.4901185,-27.0854635,14.05441,13.947589,14.286898
67.20948986,13.04753578,20.71582756,0.08992032,104.066236,-14.90038046,4.974638,5.0783997,4.794417
68.80537745,22.98880942,20.72309194,0.1666228,97.8011856,-41.65819481,14.423778,16.320326,13.09492
64.55462494,16.098024,20.7254963,0.029271381,107.2614856,-23.8934621,14.750199,16.547955,13.47352
69.74413336,15.66134729,20.73420397,0.07816423,92.88202041,-23.12065682,16.722443,19.029858,15.3261595
66.58045411,21.46874355,20.73851329,0.034980223,105.1468544,-40.66028703,15.070739,16.856201,13.776191
74.79342199,16.07151211,20.74910699,0.024217086,72.59468478,-41.053738,9.731515,10.257615,9.053298
64.67653033,12.51063845,20.74999895,0.023574201,110.0335795,-12.11001741,14.114566,15.804516,12.864576
66.32628208,23.0606244,20.75361133,0.020000981,106.4469815,-43.95738531,12.954094,14.292408,11.811422
72.42789951,21.36854612,20.76449355,0.035336327,112.8392244,-96.59690899,15.261078,16.91701,14.022658
72.12806732,16.38839949,20.76464997,0.019183043,86.51688759,-30.3189958,11.648043,12.640261,10.65836
67.09389132,13.82267622,20.77181149,0.035072938,105.0747608,-19.53295525,14.891436,16.760128,13.592859
60.06551762,19.40999978,20.78465428,0.031543713,124.0500315,-33.15864551,14.678405,16.420908,13.416414
74.88597925,13.08182276,20.7920335,0.3834032,80.49608081,-20.65075887,19.12323,21.388062,17.615028
65.8549302,16.77714747,20.79504603,0.07085363,106.9709172,-26.24746921,5.573977,5.7164,5.3160176
67.15555279,19.7405199,20.81034364,0.03905018,102.9064061,-38.10135516,8.441752,8.803556,7.904669
64.01545924,18.85907583,20.81802908,0.018925542,112.9908773,-28.06927769,12.993462,14.353529,11.841581
66.52007677,15.04128502,20.839059,0.027691659,101.6063005,-22.7132617,11.470464,12.402906,10.491246
64.83451346,14.31634798,20.85092023,0.016785895,107.9360285,-17.75777907,11.98053,13.047244,10.954753
62.32291192,18.56467845,20.85502146,0.043317955,155.485539,-112.7475258,15.417392,17.322657,14.109404
66.05246948,14.75815758,20.85619771,0.20330013,110.2262671,-12.40187851,7.4817166,7.7371764,6.9481015
66.72690366,13.13810314,20.8562507,0.016678682,104.6549179,-16.50047422,10.08551,10.714594,9.334895
60.91239484,19.45583761,20.85786335,0.07731438,123.0942266,-26.75826545,14.791902,16.223452,13.362951
62.32362671,18.56519104,20.86435433,0.056836057,153.1867785,-112.0777796,15.743759,17.778725,14.406839
68.42516726,19.01388395,20.87111875,0.021693328,99.96419771,-33.84079829,10.271567,10.938479,9.488083
67.01894115,13.86785418,20.87561037,0.021009251,102.2688289,-18.99106792,8.839648,9.248186,8.25812
66.45407068,18.87963414,20.87610019,0.09798686,30.92218656,-59.73524154,15.537267,17.55248,14.100028
65.62564724,10.4345975,20.88137893,0.015299192,108.0143433,-5.940030246,11.8271,12.876305,10.810303
63.89569437,16.76228774,20.88155314,0.021271825,111.0299643,-23.49033945,13.9761,15.511064,12.771343
69.6078605,15.88632817,20.88378437,0.020044686,-26.78716156,-279.3075127,13.46985,15.003064,12.2646675
65.38496943,18.41744025,20.88573346,0.02385233,110.4490099,-31.91854784,6.7013855,6.9139585,6.3316135
64.00366611,22.41626924,20.89178326,0.027442295,287.6968466,-114.8189853,13.23431,14.636865,12.069005
62.65675801,21.60249727,20.8922834,0.059335656,115.1923941,-40.68301843,16.29227,18.45209,14.930164
69.61596544,16.00290935,20.89299523,0.09939415,98.74019919,-25.35979682,17.021824,19.451487,15.608153
67.21223971,16.28835581,20.89813417,0.08078069,109.9961082,-20.79925301,14.808764,,
64.35533003,19.02977586,20.89852976,0.022057392,112.7095033,-29.84147378,10.348098,11.028163,9.557798
73.19853256,22.64707023,20.90116424,0.24182512,71.04557846,-41.37851538,10.960711,11.714687,10.117325
60.0290484,16.6674459,20.90277583,0.03192305,159.4083362,-120.5392742,15.083215,16.771866,13.83574
66.34285324,22.29367359,20.91185281,0.157056,104.3545309,-44.43581518,4.167236,4.2523975,4.031565
67.29629284,26.24650819,20.91430097,0.016899796,103.1185835,-55.48239469,12.055849,13.15425,11.011495
72.97272585,24.60987765,20.91460163,0.049606726,86.41877778,-55.01854559,15.8172655,17.852203,14.482722
67.12038863,17.69579195,20.91843408,0.40339738,109.4869505,-44.2272913,11.360385,12.490327,10.255144
71.89763219,14.88897758,20.93206029,0.01839954,87.22401539,-24.30559188,10.927766,11.737762,10.047395
64.53629289,13.3312592,20.93438847,0.06810414,111.1579851,-14.54609851,13.949699,15.330674,12.443409
66.52038511,15.04079479,20.93751405,0.059653226,101.4019877,-25.71827628,14.782955,,
60.91324438,19.45486431,20.95167537,0.019205533,122.0552539,-33.33798108,9.780697,10.343233,9.074455
64.53590963,13.33109229,20.9539792,0.06808919,110.0629305,-15.64248435,14.096124,,
62.86573746,15.99206481,20.97584775,0.017986475,117.5359429,-19.69232141,13.776278,15.3720045,12.54961
63.79389433,14.39837387,20.97821774,0.017638173,114.5806164,-18.38846027,10.929824,11.75051,10.043459
67.96612154,15.85147135,21.00505488,0.05281615,99.49563106,-34.32999088,5.928877,6.094176,5.6289883
57.60462004,17.24640938,21.01286844,0.015778624,127.2782831,-22.32068278,9.210812,9.664482,8.584366
69.54443043,15.82138295,21.0183899,0.02544425,97.32743849,-26.75931566,14.388778,16.064022,13.145536
67.01839739,13.86804885,21.02113489,0.07609495,100.6036041,-14.95331728,12.487943,,
66.57757082,21.47026212,21.02208545,0.05181636,103.5753957,-37.79838464,7.239102,7.498568,6.8146143
65.6844017,15.05632774,21.02635548,0.03632581,100.3423667,-29.2895198,8.366908,7.626451,6.9102197
64.87462538,21.75371096,21.03145822,0.022780646,109.5106955,-38.92668735,12.847304,14.228652,11.685676
67.81866463,15.0032228,21.05318989,0.05802669,101.1552368,-20.25824111,16.090866,18.275764,14.732483
63.61408309,12.43525653,21.05565607,0.032478068,114.7307598,-13.09873586,7.8848915,8.199114,7.404073
69.27173076,22.85712174,21.05986051,0.1256771,96.80446178,-46.4588382,17.316448,19.886782,15.885288
64.22748221,16.35680603,21.06392418,0.014529831,115.2280248,-25.82165238,13.190009,14.587069,12.028017
68.66689038,15.20896491,21.07507415,0.06817406,103.1568877,-35.85557175,11.549942,12.57892,10.487623
68.03366497,17.66434406,21.07527631,0.028105386,99.88685031,-30.65515124,13.979582,15.532152,12.694855
66.37293763,17.92776874,21.08650952,0.13814656,107.3159729,-30.99986415,4.295662,4.3194156,4.2342367
71.90695784,18.25857777,21.08975808,0.043262184,83.25196796,-37.69735522,8.351739,8.707622,7.8224864
65.15179238,15.09535873,21.08990633,0.11995638,108.4432886,-21.17075959,5.2019286,5.3175683,5.0015855
67.5138064,14.90357281,21.09151888,0.021222407,-18.683986,-36.37465331,11.689961,12.617517,10.73402
62.19512757,11.67577199,21.09285814,0.03610318,-153.6012529,-189.452381,15.035881,16.835285,13.762638
72.76054146,14.97119443,21.09312455,0.39078805,91.67669179,-24.42309166,10.98731,11.908264,10.036641
65.2201577,13.86437084,21.09351261,0.03247488,106.8826071,-12.39952178,6.0480075,6.2690196,5.671934
62.15145861,23.76841875,21.10137698,0.017259339,119.738315,-43.19729815,9.199288,9.660944,8.57717
66.40598637,15.94090754,21.10764323,0.4963361,102.9501374,-26.02621168,6.341617,6.5708666,5.926525
65.33284321,12.04385556,21.1185966,0.06088481,109.1551095,-10.822976,14.674154,16.649553,13.357955
64.46561264,15.22706345,21.12536866,0.02709581,109.652332,-21.86460131,14.218251,15.863755,12.982284
67.31812349,12.36028584,21.13057379,0.02016548,103.9110258,-11.81349114,13.442018,14.982895,12.237053
60.44331063,10.77095412,21.13118244,0.022004025,-71.53146453,-151.3948459,14.208393,15.740275,13.0020895
68.43779586,12.71114646,21.13177439,0.034443296,98.99226815,-14.39769733,14.242379,14.153753,14.440572
64.44922468,13.66170489,21.13923373,0.022931347,109.2594723,-16.77779161,11.770583,12.790565,10.707828
70.37030475,12.00928091,21.15581351,0.017240647,94.86966964,-13.9940434,12.0128565,13.11733,10.965693
66.70155094,10.87104212,21.15935887,0.39524114,84.59769362,-3.291155368,9.099008,9.651413,8.3810425
65.84974596,14.42784982,21.16004577,0.21195878,110.9435187,-21.13552582,13.543492,15.221733,12.295788
61.56774807,15.69803286,21.17503965,0.022528196,118.9645499,-19.71509867,7.7056403,7.999314,7.24572
72.7752426,22.83967671,21.18450696,0.28279877,5.295640059,-125.3309576,18.680794,21.058748,17.171068
66.76358969,24.10416451,21.18587812,0.027633581,104.7327978,-47.78656318,14.591046,16.37552,13.31946
65.68458418,15.05603438,21.18773295,0.026844518,114.2669782,-13.83439729,7.1384563,7.188842,6.4305463
61.35753569,19.44200665,21.19826823,0.023146871,122.0264492,-32.5851673,10.836196,11.628955,9.969223
66.57982992,17.05047475,21.20405075,0.06137174,101.8515412,-28.25399361,16.338469,18.545973,14.968907
61.85267271,10.74058143,21.21141477,0.06348634,119.7844629,-7.558021097,16.219955,18.368769,14.866358
70.10656146,16.51360531,21.2160437,0.2130276,100.7102648,-17.82295385,9.279742,9.6739025,8.31027
66.08777664,19.18061522,21.22154136,0.032064047,107.3381974,-37.70735951,15.132381,16.920921,13.862582
62.49039974,15.41688362,21.22679016,0.04107401,118.5226959,-21.854283,14.58098,16.436302,13.293903
66.3193624,16.30223368,21.25023927,0.033601098,108.5502988,-25.83963038,14.998649,16.785208,13.727402
69.38447123,16.75856571,21.28243624,0.12009496,99.74091391,-28.38237181,14.52253,15.961537,12.79442
66.90003194,15.58908547,21.28401651,0.022408782,105.1674492,-23.91446614,7.289236,7.5509853,6.8615117
68.54687819,11.55785601,21.2862642,0.20599644,98.40723138,-19.810022,11.071595,11.971435,10.137309
63.94338488,15.40060042,21.30367744,0.030425297,115.5965506,-21.52078248,6.218952,6.410595,5.878536
68.10736951,13.11315056,21.3302199,0.020638045,104.4183193,-18.56857428,10.519593,11.319736,9.63546
76.32932928,16.59116446,21.33334048,0.01921622,11.40499861,166.2690556,13.824196,15.235638,12.6599455
67.53644293,15.63813854,21.33769932,0.062364098,102.3561552,-31.28455158,7.944009,,
66.23851281,19.04185484,21.33837952,0.23165676,102.3676871,-34.70863371,5.881098,6.0735607,5.5433846
59.12055476,22.67336932,21.34379162,0.021885063,176.6242912,-231.5693513,7.680655,8.016857,7.171222
74.86536715,19.34358806,21.34739381,0.025759807,79.55236168,-41.095849,14.241144,15.913404,12.998204
68.24817727,15.81885477,21.35731378,0.019992784,100.3757432,-25.4736915,8.475605,8.842474,7.9380226
72.7077643,18.14103542,21.3860022,0.057168733,88.68578122,-35.32663088,16.368626,18.572035,15.003278
67.51789321,16.06860426,21.38774621,0.08663524,94.67902202,-56.10590491,16.552427,18.90217,15.149109
64.78389361,17.52463051,21.39070025,0.026578559,113.1248644,-27.85180675,8.279239,8.632639,7.7541347
66.58694859,15.6182079,21.39578036,0.25111786,87.43530172,-20.97801638,4.4061656,4.551234,4.173101
66.46067899,15.00246497,21.39808326,0.030094508,107.052848,-22.61643164,14.749543,16.512846,13.4863405
59.55958141,21.05098587,21.40505246,0.07060388,129.2245553,-32.84380046,15.810151,18.102718,14.426063
69.38416313,16.75879069,21.41008524,0.095767885,95.4406633,-14.25074483,14.560182,15.731204,12.790547
68.77368126,13.17359407,21.41213517,0.019940645,100.7215614,-16.62055111,13.70326,15.3373165,12.469059
62.677081,18.42311655,21.4122991,0.02434263,121.4294494,-30.96376816,6.5024347,6.706495,6.1467094
70.48913608,11.33061131,21.42007791,0.075212784,40.71652987,90.81979105,13.454443,13.954358,11.719503
67.53632737,15.6377361,21.42013728,0.05598455,108.8805671,-21.8189787,5.6056676,5.71062,5.2629566
67.37695673,17.86302265,21.43855442,0.022946548,106.1192327,-32.02855958,6.797135,7.0180893,6.418047
64.41279837,16.94772397,21.44040641,0.06723819,112.7827681,-23.81957711,8.107573,8.502485,7.542286
64.74209417,19.90653885,21.44666913,0.01951307,112.8512425,-36.53771535,8.424586,8.788631,7.89071
66.35479242,17.91521009,21.44733931,0.017244447,109.6181525,-31.35331636,10.60706,11.361621,9.764299
61.6448176,13.54904876,21.44850111,0.23169267,114.5904712,-14.34654825,12.427655,13.611579,11.340138
67.30193647,15.27380421,21.45166208,0.022586402,103.3001907,-22.12825386,11.554099,12.532283,10.5701685
57.59622684,17.47525244,21.47188046,0.024101965,113.4330114,-251.1006514,7.3485003,7.669333,6.8568206
65.8852239,14.67039845,21.47606757,0.018978797,109.2419642,-17.94713388,8.887173,9.311207,8.297889
68.48680176,16.86893699,21.48256636,0.020551529,102.0520247,-28.3988597,13.742438,15.293826,12.532885
67.65616639,13.72431676,21.4914518,0.073748454,106.5650779,-19.24899371,5.3405814,5.4720016,5.1040516
66.07110066,18.0027842,21.4968967,0.014711817,110.9135626,-30.66859096,9.650242,10.201229,8.953043
67.73868056,10.75171897,21.50235325,0.029887693,102.8672966,-10.75874061,6.921069,7.151783,6.528098
69.60440899,17.54228778,21.50283475,0.11083778,92.77297903,-40.27688965,9.699967,10.367044,8.898517
62.59126566,12.07800366,21.51613507,0.3370356,167.8013407,87.41689368,7.921297,8.291171,7.374147
68.03156163,12.46977212,21.5426461,0.0889842,21.21113769,-137.7345915,13.53944,14.529886,11.776194
67.20174925,17.2853419,21.5489076,0.022407819,108.6798527,-28.44633098,7.7025585,8.002354,7.232789
65.80253437,15.71278418,21.56620807,0.027361881,112.2485025,-21.56015784,14.3163395,16.050575,13.059443
64.50818561,18.25666556,21.56979276,0.042027123,113.3079848,-31.32716999,7.3715596,7.707087,6.865309
